OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Sales,Profit,Discount
ORD-20250910,2025-10-03,CUST-195,Central,Office Supplies,Paper,1557.0,303.42,0.05
ORD-20250911,2025-10-04,CUST-294,East,Furniture,Bookcases,255.47,28.89,0.0
ORD-20250912,2025-10-04,CUST-254,Central,Furniture,Bookcases,1760.11,150.37,0.0
ORD-20250913,2025-10-04,CUST-192,East,Technology,Laptops,1057.08,-47.69,0.05
ORD-20250914,2025-10-05,CUST-259,West,Furniture,Furnishings,1791.94,39.82,0.05
ORD-20250915,2025-10-05,CUST-277,Central,Technology,Laptops,1642.5,435.2,0.0
ORD-20250916,2025-10-05,CUST-160,East,Office Supplies,Appliances,414.3,115.95,0.0
ORD-20250917,2025-10-06,CUST-221,East,Office Supplies,Paper,119.97,-11.96,0.2
ORD-20250918,2025-10-06,CUST-150,South,Technology,Phones,475.04,71.04,0.05
ORD-20250919,2025-10-06,CUST-246,Central,Office Supplies,Paper,959.06,193.83,0.1
ORD-20250920,2025-10-06,CUST-120,East,Office Supplies,Paper,325.44,52.03,0.05
ORD-20250921,2025-10-07,CUST-104,Central,Office Supplies,Storage,318.08,-20.9,0.0
ORD-20250922,2025-10-07,CUST-191,West,Technology,Accessories,843.42,-7.22,0.0
ORD-20250923,2025-10-07,CUST-269,West,Furniture,Tables,79.22,0.41,0.0
ORD-20250924,2025-10-08,CUST-160,South,Furniture,Furnishings,236.96,59.08,0.15
ORD-20250925,2025-10-08,CUST-121,Central,Technology,Phones,760.23,71.88,0.1
ORD-20250926,2025-10-08,CUST-248,West,Technology,Phones,132.37,13.83,0.0
ORD-20250927,2025-10-09,CUST-169,Central,Office Supplies,Appliances,726.22,212.53,0.2
ORD-20250928,2025-10-09,CUST-100,South,Technology,Printers,863.73,144.74,0.0
ORD-20250929,2025-10-09,CUST-232,East,Furniture,Tables,823.25,228.4,0.2
ORD-20250930,2025-10-10,CUST-111,East,Office Supplies,Appliances,1567.13,143.76,0.2
ORD-20250931,2025-10-10,CUST-189,East,Office Supplies,Paper,963.51,-35.88,0.0
ORD-20250932,2025-10-10,CUST-145,Central,Technology,Phones,853.01,247.86,0.0
ORD-20250933,2025-10-10,CUST-133,Central,Office Supplies,Paper,751.06,69.59,0.05
ORD-20250934,2025-10-11,CUST-276,Central,Technology,Phones,1475.37,-34.99,0.1
ORD-20250935,2025-10-11,CUST-177,South,Technology,Phones,1613.2,43.57,0.05
ORD-20250936,2025-10-11,CUST-144,Central,Furniture,Tables,1538.77,-121.04,0.2
ORD-20250937,2025-10-12,CUST-254,East,Furniture,Chairs,1218.91,117.85,0.1
ORD-20250938,2025-10-12,CUST-172,West,Furniture,Tables,264.5,68.32,0.0
ORD-20250939,2025-10-12,CUST-125,West,Furniture,Chairs,512.83,149.8,0.0
ORD-20250940,2025-10-13,CUST-146,West,Technology,Accessories,101.99,29.75,0.1
ORD-20250941,2025-10-13,CUST-220,Central,Technology,Accessories,1676.87,-79.49,0.0
ORD-20250942,2025-10-13,CUST-155,South,Furniture,Bookcases,1196.22,72.33,0.1
ORD-20250943,2025-10-13,CUST-193,West,Office Supplies,Storage,1348.53,-118.86,0.0
ORD-20250944,2025-10-14,CUST-206,West,Furniture,Tables,574.6,148.92,0.0
ORD-20250945,2025-10-14,CUST-162,Central,Technology,Laptops,1525.26,77.3,0.0
ORD-20250946,2025-10-14,CUST-147,West,Furniture,Furnishings,482.09,79.58,0.1
ORD-20250947,2025-10-15,CUST-160,East,Technology,Phones,22.93,4.59,0.0
ORD-20250948,2025-10-15,CUST-180,West,Technology,Accessories,690.02,55.57,0.1
ORD-20250949,2025-10-15,CUST-125,East,Office Supplies,Binders,1035.96,29.74,0.05
ORD-20250950,2025-10-16,CUST-135,South,Technology,Phones,872.09,265.23,0.1
ORD-20250951,2025-10-16,CUST-100,East,Technology,Phones,1554.5,474.25,0.05
ORD-20250952,2025-10-16,CUST-107,West,Office Supplies,Binders,207.62,4.48,0.0
ORD-20250953,2025-10-17,CUST-212,West,Furniture,Bookcases,1005.81,102.03,0.1
ORD-20250954,2025-10-17,CUST-198,South,Furniture,Furnishings,933.1,287.95,0.0
ORD-20250955,2025-10-17,CUST-279,East,Technology,Phones,520.88,-51.02,0.05
ORD-20250956,2025-10-17,CUST-146,East,Technology,Printers,1483.57,108.78,0.0
ORD-20250957,2025-10-18,CUST-226,East,Technology,Accessories,1360.07,-78.62,0.1
ORD-20250958,2025-10-18,CUST-155,East,Technology,Accessories,1324.49,150.79,0.2
ORD-20250959,2025-10-18,CUST-113,East,Office Supplies,Appliances,1579.62,-141.59,0.05
ORD-20250960,2025-10-19,CUST-127,Central,Office Supplies,Storage,1306.56,92.63,0.05
ORD-20250961,2025-10-19,CUST-177,East,Office Supplies,Paper,432.68,-3.16,0.1
ORD-20250962,2025-10-19,CUST-229,East,Office Supplies,Appliances,1275.9,158.2,0.0
ORD-20250963,2025-10-20,CUST-208,Central,Furniture,Bookcases,567.71,180.71,0.2
ORD-20250964,2025-10-20,CUST-253,West,Office Supplies,Appliances,451.07,106.55,0.0
ORD-20250965,2025-10-20,CUST-113,West,Furniture,Chairs,149.95,38.26,0.2
ORD-20250966,2025-10-20,CUST-286,West,Furniture,Bookcases,1344.37,224.26,0.1
ORD-20250967,2025-10-21,CUST-155,South,Furniture,Chairs,1285.58,-106.12,0.1
ORD-20250968,2025-10-21,CUST-214,East,Technology,Accessories,437.41,-5.75,0.1
ORD-20250969,2025-10-21,CUST-106,South,Furniture,Tables,1353.89,390.63,0.05
ORD-20250970,2025-10-22,CUST-102,Central,Office Supplies,Storage,1653.76,88.92,0.05
ORD-20250971,2025-10-22,CUST-210,East,Technology,Printers,212.29,-11.99,0.0
ORD-20250972,2025-10-22,CUST-250,South,Technology,Accessories,434.09,84.65,0.1
ORD-20250973,2025-10-23,CUST-206,East,Furniture,Chairs,1355.46,34.93,0.1
ORD-20250974,2025-10-23,CUST-117,East,Office Supplies,Paper,508.62,6.57,0.15
ORD-20250975,2025-10-23,CUST-137,Central,Furniture,Bookcases,1131.9,361.25,0.05
ORD-20250976,2025-10-23,CUST-214,Central,Office Supplies,Appliances,164.47,42.83,0.0
ORD-20250977,2025-10-24,CUST-114,Central,Technology,Laptops,824.92,58.84,0.0
ORD-20250978,2025-10-24,CUST-291,East,Furniture,Furnishings,1335.58,416.31,0.1
ORD-20250979,2025-10-24,CUST-218,West,Technology,Laptops,1241.99,214.92,0.0
ORD-20250980,2025-10-25,CUST-127,Central,Office Supplies,Paper,1470.83,311.3,0.0
ORD-20250981,2025-10-25,CUST-138,West,Furniture,Furnishings,1581.86,-137.25,0.15
ORD-20250982,2025-10-25,CUST-284,West,Technology,Laptops,1396.27,-68.31,0.05
ORD-20250983,2025-10-26,CUST-116,East,Technology,Accessories,1215.43,201.63,0.05
ORD-20250984,2025-10-26,CUST-185,East,Technology,Phones,76.47,21.23,0.0
ORD-20250985,2025-10-26,CUST-225,South,Furniture,Bookcases,972.24,157.48,0.1
ORD-20250986,2025-10-27,CUST-143,West,Technology,Phones,87.1,-3.81,0.0
ORD-20250987,2025-10-27,CUST-124,South,Furniture,Furnishings,1458.36,-74.93,0.1
ORD-20250988,2025-10-27,CUST-244,West,Furniture,Furnishings,590.89,150.42,0.0
ORD-20250989,2025-10-27,CUST-112,Central,Technology,Phones,1021.12,-42.37,0.15
ORD-20250990,2025-10-28,CUST-124,East,Technology,Phones,517.41,61.31,0.05
ORD-20250991,2025-10-28,CUST-167,West,Technology,Phones,1412.85,-119.26,0.05
ORD-20250992,2025-10-28,CUST-237,East,Office Supplies,Appliances,1597.97,-105.66,0.1
ORD-20250993,2025-10-29,CUST-166,West,Technology,Laptops,729.58,133.07,0.1
ORD-20250994,2025-10-29,CUST-208,West,Office Supplies,Storage,1556.0,294.79,0.0
ORD-20250995,2025-10-29,CUST-245,South,Office Supplies,Storage,495.39,21.51,0.1
ORD-20250996,2025-10-30,CUST-210,Central,Furniture,Furnishings,971.7,-9.18,0.0
ORD-20250997,2025-10-30,CUST-210,East,Office Supplies,Storage,1548.6,374.39,0.2
ORD-20250998,2025-10-30,CUST-133,East,Furniture,Chairs,600.07,-5.29,0.15
ORD-20250999,2025-10-30,CUST-210,East,Office Supplies,Binders,1718.2,219.33,0.0
ORD-20251000,2025-10-31,CUST-107,West,Technology,Accessories,236.95,72.66,0.15
ORD-20251001,2025-10-31,CUST-267,Central,Technology,Laptops,52.53,-1.99,0.0
ORD-20251002,2025-10-31,CUST-212,South,Office Supplies,Paper,1629.36,480.93,0.0
ORD-20251003,2025-11-01,CUST-182,East,Office Supplies,Storage,142.19,-3.3,0.2
ORD-20251004,2025-11-01,CUST-141,West,Office Supplies,Appliances,1785.56,246.99,0.1
ORD-20251005,2025-11-01,CUST-268,West,Technology,Laptops,1713.49,99.97,0.05
ORD-20251006,2025-11-02,CUST-200,Central,Technology,Phones,263.9,80.56,0.0
ORD-20251007,2025-11-02,CUST-105,West,Office Supplies,Binders,976.9,14.54,0.0
ORD-20251008,2025-11-02,CUST-279,Central,Technology,Accessories,349.16,23.69,0.2
ORD-20251009,2025-11-03,CUST-125,Central,Office Supplies,Storage,782.12,244.65,0.0
ORD-20251010,2025-11-03,CUST-163,East,Office Supplies,Appliances,129.34,16.21,0.0
ORD-20251011,2025-11-03,CUST-286,Central,Furniture,Chairs,418.59,46.51,0.05
ORD-20251012,2025-11-03,CUST-283,East,Furniture,Chairs,666.63,5.51,0.05
ORD-20251013,2025-11-04,CUST-158,Central,Furniture,Furnishings,800.79,155.81,0.05
ORD-20251014,2025-11-04,CUST-208,West,Technology,Printers,1759.94,-165.37,0.0
ORD-20251015,2025-11-04,CUST-297,West,Office Supplies,Paper,1458.0,-115.48,0.0
ORD-20251016,2025-11-05,CUST-220,South,Furniture,Tables,1332.59,202.19,0.0
ORD-20251017,2025-11-05,CUST-132,South,Office Supplies,Binders,975.93,42.46,0.2
ORD-20251018,2025-11-05,CUST-280,Central,Technology,Printers,1515.2,455.16,0.0
ORD-20251019,2025-11-06,CUST-249,West,Office Supplies,Binders,623.99,174.31,0.1
ORD-20251020,2025-11-06,CUST-120,Central,Furniture,Chairs,1281.84,256.06,0.1
ORD-20251021,2025-11-06,CUST-297,West,Technology,Accessories,1788.94,435.82,0.15
ORD-20251022,2025-11-06,CUST-169,South,Technology,Accessories,580.04,104.57,0.15
ORD-20251023,2025-11-07,CUST-211,West,Office Supplies,Binders,1219.75,-57.64,0.0
ORD-20251024,2025-11-07,CUST-103,South,Office Supplies,Appliances,1522.88,337.36,0.0
ORD-20251025,2025-11-07,CUST-193,South,Office Supplies,Appliances,1650.14,-19.34,0.05
ORD-20251026,2025-11-08,CUST-174,Central,Technology,Printers,1297.92,46.53,0.0
ORD-20251027,2025-11-08,CUST-289,East,Technology,Printers,524.82,128.1,0.1
ORD-20251028,2025-11-08,CUST-161,East,Furniture,Furnishings,600.78,75.3,0.1
ORD-20251029,2025-11-09,CUST-193,South,Furniture,Tables,56.95,14.87,0.15
ORD-20251030,2025-11-09,CUST-194,East,Furniture,Bookcases,1374.38,-14.47,0.0
ORD-20251031,2025-11-09,CUST-251,South,Office Supplies,Storage,96.08,14.92,0.2
ORD-20251032,2025-11-09,CUST-154,West,Office Supplies,Binders,1559.08,-101.04,0.0
ORD-20251033,2025-11-10,CUST-236,West,Office Supplies,Appliances,231.22,39.33,0.05
ORD-20251034,2025-11-10,CUST-230,South,Office Supplies,Binders,325.94,71.79,0.05
ORD-20251035,2025-11-10,CUST-130,Central,Furniture,Bookcases,868.22,126.47,0.1
ORD-20251036,2025-11-11,CUST-139,West,Furniture,Chairs,1333.43,15.76,0.05
ORD-20251037,2025-11-11,CUST-135,West,Furniture,Tables,267.42,-23.22,0.2
ORD-20251038,2025-11-11,CUST-251,West,Office Supplies,Appliances,803.33,-40.03,0.2
ORD-20251039,2025-11-12,CUST-105,Central,Technology,Accessories,879.48,141.92,0.15
ORD-20251040,2025-11-12,CUST-165,East,Furniture,Bookcases,397.87,116.36,0.0
ORD-20251041,2025-11-12,CUST-174,South,Technology,Accessories,225.69,-2.99,0.15
ORD-20251042,2025-11-13,CUST-103,South,Furniture,Bookcases,1508.83,314.91,0.1
ORD-20251043,2025-11-13,CUST-178,West,Office Supplies,Appliances,914.39,241.32,0.0
ORD-20251044,2025-11-13,CUST-233,Central,Office Supplies,Paper,45.6,5.42,0.0
ORD-20251045,2025-11-13,CUST-217,West,Technology,Accessories,1449.31,262.46,0.0
ORD-20251046,2025-11-14,CUST-212,West,Office Supplies,Binders,1765.81,427.87,0.0
ORD-20251047,2025-11-14,CUST-193,South,Office Supplies,Paper,1098.55,10.42,0.05
ORD-20251048,2025-11-14,CUST-278,East,Technology,Accessories,916.6,22.64,0.2
ORD-20251049,2025-11-15,CUST-161,East,Technology,Phones,1583.58,-157.94,0.05
ORD-20251050,2025-11-15,CUST-284,West,Technology,Laptops,1715.48,522.36,0.05
ORD-20251051,2025-11-15,CUST-293,West,Technology,Accessories,1363.08,388.98,0.2
ORD-20251052,2025-11-16,CUST-178,West,Office Supplies,Binders,812.91,179.75,0.0
ORD-20251053,2025-11-16,CUST-235,Central,Furniture,Furnishings,1074.15,-71.74,0.15
ORD-20251054,2025-11-16,CUST-125,Central,Office Supplies,Storage,1267.66,111.49,0.05
ORD-20251055,2025-11-16,CUST-278,Central,Technology,Accessories,365.81,-20.93,0.05
ORD-20251056,2025-11-17,CUST-272,East,Technology,Accessories,816.02,-76.15,0.0
ORD-20251057,2025-11-17,CUST-143,West,Furniture,Bookcases,1497.08,237.73,0.05
ORD-20251058,2025-11-17,CUST-232,East,Technology,Printers,1185.41,359.83,0.0
ORD-20251059,2025-11-18,CUST-169,East,Furniture,Bookcases,751.94,209.95,0.1
ORD-20251060,2025-11-18,CUST-253,West,Office Supplies,Paper,1200.79,231.32,0.0
ORD-20251061,2025-11-18,CUST-217,East,Furniture,Bookcases,230.44,-13.69,0.15
ORD-20251062,2025-11-19,CUST-167,East,Furniture,Furnishings,734.67,11.13,0.0
ORD-20251063,2025-11-19,CUST-118,East,Technology,Accessories,1431.77,49.29,0.0
ORD-20251064,2025-11-19,CUST-119,South,Technology,Phones,412.51,90.97,0.1
ORD-20251065,2025-11-20,CUST-212,South,Technology,Printers,351.01,83.17,0.0
ORD-20251066,2025-11-20,CUST-239,Central,Furniture,Furnishings,1712.46,105.74,0.1
ORD-20251067,2025-11-20,CUST-146,South,Technology,Phones,393.62,29.72,0.2
ORD-20251068,2025-11-20,CUST-100,Central,Furniture,Chairs,484.44,-39.39,0.1
ORD-20251069,2025-11-21,CUST-189,West,Furniture,Chairs,1745.92,37.43,0.0
ORD-20251070,2025-11-21,CUST-241,East,Furniture,Chairs,1327.78,118.89,0.05
ORD-20251071,2025-11-21,CUST-163,Central,Technology,Phones,1265.28,-64.36,0.1
ORD-20251072,2025-11-22,CUST-137,Central,Technology,Printers,1538.21,139.01,0.15
ORD-20251073,2025-11-22,CUST-136,Central,Office Supplies,Appliances,226.17,58.43,0.0
ORD-20251074,2025-11-22,CUST-225,Central,Office Supplies,Storage,1276.6,184.03,0.05
ORD-20251075,2025-11-23,CUST-238,West,Furniture,Bookcases,916.57,-61.27,0.05
ORD-20251076,2025-11-23,CUST-199,Central,Technology,Laptops,1495.89,-29.17,0.0
ORD-20251077,2025-11-23,CUST-176,South,Office Supplies,Storage,924.49,91.81,0.0
ORD-20251078,2025-11-23,CUST-102,West,Office Supplies,Storage,1124.03,58.25,0.05
ORD-20251079,2025-11-24,CUST-260,Central,Technology,Phones,870.38,44.1,0.15
ORD-20251080,2025-11-24,CUST-233,West,Office Supplies,Paper,871.12,106.53,0.2
ORD-20251081,2025-11-24,CUST-277,Central,Technology,Accessories,1386.99,201.73,0.1
ORD-20251082,2025-11-25,CUST-109,Central,Furniture,Tables,1138.85,267.27,0.0
ORD-20251083,2025-11-25,CUST-104,East,Furniture,Chairs,1147.21,49.57,0.0
ORD-20251084,2025-11-25,CUST-250,Central,Technology,Accessories,821.5,195.76,0.2
ORD-20251085,2025-11-26,CUST-237,East,Office Supplies,Storage,965.37,40.75,0.2
ORD-20251086,2025-11-26,CUST-271,Central,Office Supplies,Appliances,1347.38,-103.37,0.2
ORD-20251087,2025-11-26,CUST-229,West,Furniture,Tables,1490.17,197.83,0.1
ORD-20251088,2025-11-26,CUST-112,Central,Technology,Printers,1259.88,185.1,0.0
ORD-20251089,2025-11-27,CUST-267,East,Technology,Laptops,1664.85,486.98,0.15
ORD-20251090,2025-11-27,CUST-229,Central,Technology,Phones,1480.18,303.36,0.05
ORD-20251091,2025-11-27,CUST-183,East,Office Supplies,Binders,1020.12,291.21,0.0
ORD-20251092,2025-11-28,CUST-164,South,Technology,Accessories,1215.1,342.06,0.1
ORD-20251093,2025-11-28,CUST-162,South,Furniture,Bookcases,1668.83,256.87,0.0
ORD-20251094,2025-11-28,CUST-200,South,Office Supplies,Binders,1122.12,136.52,0.0
ORD-20251095,2025-11-29,CUST-172,Central,Technology,Laptops,1488.16,199.6,0.05
ORD-20251096,2025-11-29,CUST-116,Central,Office Supplies,Binders,1246.08,387.4,0.05
ORD-20251097,2025-11-29,CUST-108,East,Technology,Printers,1002.45,225.28,0.15
ORD-20251098,2025-11-30,CUST-242,West,Office Supplies,Binders,450.47,-24.94,0.0
ORD-20251099,2025-11-30,CUST-251,West,Furniture,Chairs,778.28,176.62,0.0
ORD-20251100,2025-11-30,CUST-137,Central,Technology,Printers,1742.58,-49.44,0.0
ORD-20251101,2025-11-30,CUST-262,South,Technology,Printers,1190.82,104.66,0.0
ORD-20251102,2025-12-01,CUST-193,East,Furniture,Tables,1024.62,-11.89,0.0
ORD-20251103,2025-12-01,CUST-194,South,Office Supplies,Paper,1680.66,318.69,0.1
ORD-20251104,2025-12-01,CUST-148,Central,Office Supplies,Appliances,1063.99,285.65,0.05
ORD-20251105,2025-12-02,CUST-168,Central,Furniture,Bookcases,956.43,21.0,0.1
ORD-20251106,2025-12-02,CUST-161,East,Technology,Printers,1371.57,-89.91,0.2
ORD-20251107,2025-12-02,CUST-287,East,Technology,Laptops,1288.54,32.69,0.1
ORD-20251108,2025-12-03,CUST-277,West,Technology,Phones,363.82,66.36,0.0
ORD-20251109,2025-12-03,CUST-177,Central,Furniture,Tables,858.93,32.71,0.0
ORD-20251110,2025-12-03,CUST-216,East,Office Supplies,Storage,861.08,14.47,0.15
ORD-20251111,2025-12-03,CUST-219,West,Furniture,Bookcases,693.24,-15.62,0.05
ORD-20251112,2025-12-04,CUST-236,South,Technology,Accessories,940.78,102.5,0.15
ORD-20251113,2025-12-04,CUST-261,Central,Furniture,Tables,755.33,12.01,0.15
ORD-20251114,2025-12-04,CUST-175,South,Office Supplies,Appliances,374.83,77.6,0.2
ORD-20251115,2025-12-05,CUST-134,West,Office Supplies,Binders,754.01,-51.14,0.2
ORD-20251116,2025-12-05,CUST-100,West,Office Supplies,Paper,148.65,26.59,0.05
ORD-20251117,2025-12-05,CUST-139,Central,Technology,Printers,1044.9,-0.23,0.0
ORD-20251118,2025-12-06,CUST-163,West,Technology,Accessories,1539.51,162.41,0.2
ORD-20251119,2025-12-06,CUST-249,East,Office Supplies,Binders,1311.01,26.43,0.05
ORD-20251120,2025-12-06,CUST-159,East,Office Supplies,Storage,661.5,134.66,0.0
ORD-20251121,2025-12-07,CUST-163,West,Technology,Accessories,174.99,51.98,0.1
ORD-20251122,2025-12-07,CUST-192,East,Office Supplies,Paper,379.83,108.32,0.05
ORD-20251123,2025-12-07,CUST-171,West,Office Supplies,Appliances,990.97,143.73,0.15
ORD-20251124,2025-12-07,CUST-110,East,Furniture,Chairs,388.56,36.64,0.1
ORD-20251125,2025-12-08,CUST-204,East,Office Supplies,Paper,988.27,240.83,0.0
ORD-20251126,2025-12-08,CUST-113,Central,Furniture,Chairs,432.25,80.83,0.2
ORD-20251127,2025-12-08,CUST-159,West,Furniture,Bookcases,1531.08,-35.07,0.15
ORD-20251128,2025-12-09,CUST-129,Central,Furniture,Chairs,727.14,177.99,0.1
ORD-20251129,2025-12-09,CUST-134,East,Office Supplies,Paper,457.08,36.63,0.0
ORD-20251130,2025-12-09,CUST-264,East,Office Supplies,Appliances,1465.94,-30.24,0.0
ORD-20251131,2025-12-10,CUST-104,Central,Office Supplies,Appliances,630.25,11.57,0.1
ORD-20251132,2025-12-10,CUST-182,West,Technology,Phones,218.45,2.7,0.0
ORD-20251133,2025-12-10,CUST-222,West,Office Supplies,Appliances,1035.33,122.24,0.0
ORD-20251134,2025-12-10,CUST-177,West,Office Supplies,Appliances,1055.18,-1.65,0.1
ORD-20251135,2025-12-11,CUST-253,South,Office Supplies,Paper,1292.16,-62.16,0.05
ORD-20251136,2025-12-11,CUST-161,West,Office Supplies,Storage,447.59,-21.51,0.05
ORD-20251137,2025-12-11,CUST-231,West,Office Supplies,Paper,809.91,117.42,0.0
ORD-20251138,2025-12-12,CUST-188,Central,Furniture,Furnishings,522.61,109.02,0.05
ORD-20251139,2025-12-12,CUST-141,West,Furniture,Bookcases,164.1,5.75,0.1
ORD-20251140,2025-12-12,CUST-188,West,Technology,Laptops,1580.37,-135.04,0.0
ORD-20251141,2025-12-13,CUST-245,West,Furniture,Bookcases,1317.39,-61.34,0.0
ORD-20251142,2025-12-13,CUST-139,Central,Furniture,Furnishings,556.6,158.17,0.1
ORD-20251143,2025-12-13,CUST-171,East,Office Supplies,Storage,1086.88,116.61,0.2
ORD-20251144,2025-12-13,CUST-138,East,Technology,Phones,378.25,34.23,0.1
ORD-20251145,2025-12-14,CUST-203,West,Technology,Laptops,1604.62,-134.82,0.0
ORD-20251146,2025-12-14,CUST-113,Central,Office Supplies,Binders,224.53,46.26,0.0
ORD-20251147,2025-12-14,CUST-131,East,Technology,Laptops,26.83,3.27,0.15
ORD-20251148,2025-12-15,CUST-278,South,Technology,Printers,913.57,-13.82,0.0
ORD-20251149,2025-12-15,CUST-224,West,Technology,Printers,1057.97,-56.89,0.1
ORD-20251150,2025-12-15,CUST-265,South,Technology,Laptops,1050.56,64.11,0.05
ORD-20251151,2025-12-16,CUST-196,South,Technology,Accessories,117.03,29.45,0.0
ORD-20251152,2025-12-16,CUST-122,West,Furniture,Tables,579.0,152.52,0.15
ORD-20251153,2025-12-16,CUST-162,East,Furniture,Bookcases,908.57,139.19,0.1
ORD-20251154,2025-12-17,CUST-242,East,Office Supplies,Storage,405.51,83.36,0.1
ORD-20251155,2025-12-17,CUST-252,East,Furniture,Furnishings,1573.27,-81.24,0.0
ORD-20251156,2025-12-17,CUST-244,Central,Office Supplies,Storage,175.05,25.73,0.0
ORD-20251157,2025-12-17,CUST-293,East,Technology,Laptops,887.54,159.87,0.05
ORD-20251158,2025-12-18,CUST-152,West,Technology,Printers,1250.72,-19.64,0.05
ORD-20251159,2025-12-18,CUST-203,West,Office Supplies,Paper,485.92,131.04,0.0
ORD-20251160,2025-12-18,CUST-203,South,Technology,Phones,1131.15,-20.48,0.0
ORD-20251161,2025-12-19,CUST-278,East,Furniture,Furnishings,1496.31,47.37,0.0
ORD-20251162,2025-12-19,CUST-138,East,Furniture,Tables,358.8,57.64,0.2
ORD-20251163,2025-12-19,CUST-278,East,Furniture,Chairs,1652.65,277.82,0.1
ORD-20251164,2025-12-20,CUST-297,South,Technology,Phones,1005.33,194.77,0.2
ORD-20251165,2025-12-20,CUST-233,Central,Technology,Accessories,552.63,-29.26,0.0
ORD-20251166,2025-12-20,CUST-166,East,Furniture,Bookcases,786.93,202.06,0.2
ORD-20251167,2025-12-20,CUST-234,East,Technology,Laptops,575.7,71.27,0.0
ORD-20251168,2025-12-21,CUST-278,East,Office Supplies,Appliances,1310.7,128.39,0.05
ORD-20251169,2025-12-21,CUST-299,East,Office Supplies,Binders,1437.42,448.56,0.15
ORD-20251170,2025-12-21,CUST-141,South,Office Supplies,Appliances,1502.63,316.99,0.0
ORD-20251171,2025-12-22,CUST-291,Central,Technology,Phones,1774.67,-89.51,0.05
ORD-20251172,2025-12-22,CUST-114,West,Office Supplies,Storage,1428.49,311.05,0.0
ORD-20251173,2025-12-22,CUST-210,South,Furniture,Tables,1090.46,-65.42,0.0
ORD-20251174,2025-12-23,CUST-256,East,Furniture,Tables,623.81,-55.18,0.1
ORD-20251175,2025-12-23,CUST-132,Central,Technology,Printers,989.38,68.78,0.1
ORD-20251176,2025-12-23,CUST-254,South,Office Supplies,Appliances,93.1,29.54,0.1
ORD-20251177,2025-12-24,CUST-263,West,Technology,Laptops,1345.79,-35.73,0.05
ORD-20251178,2025-12-24,CUST-256,Central,Furniture,Furnishings,813.8,148.53,0.1
ORD-20251179,2025-12-24,CUST-137,East,Technology,Laptops,55.64,-1.51,0.0
ORD-20251180,2025-12-24,CUST-284,East,Office Supplies,Binders,131.26,26.83,0.0
ORD-20251181,2025-12-25,CUST-196,East,Office Supplies,Binders,709.69,79.66,0.2
ORD-20251182,2025-12-25,CUST-254,West,Office Supplies,Paper,1058.49,196.44,0.0
ORD-20251183,2025-12-25,CUST-282,Central,Technology,Printers,846.28,-12.52,0.1
ORD-20251184,2025-12-26,CUST-132,South,Technology,Accessories,1122.18,239.21,0.0
ORD-20251185,2025-12-26,CUST-295,Central,Furniture,Bookcases,874.92,278.36,0.1
ORD-20251186,2025-12-26,CUST-185,South,Furniture,Furnishings,1197.83,215.1,0.1
ORD-20251187,2025-12-27,CUST-165,Central,Technology,Laptops,410.04,43.98,0.0
ORD-20251188,2025-12-27,CUST-109,East,Office Supplies,Storage,220.86,63.55,0.0
ORD-20251189,2025-12-27,CUST-104,West,Office Supplies,Storage,1081.65,-100.96,0.1
ORD-20251190,2025-12-27,CUST-222,East,Office Supplies,Appliances,882.75,182.35,0.0
ORD-20251191,2025-12-28,CUST-173,Central,Office Supplies,Storage,67.82,18.53,0.0
ORD-20251192,2025-12-28,CUST-196,South,Office Supplies,Binders,697.26,-51.66,0.1
ORD-20251193,2025-12-28,CUST-217,East,Technology,Printers,208.9,18.6,0.0
ORD-20251194,2025-12-29,CUST-137,Central,Furniture,Tables,965.82,-13.54,0.15
ORD-20251195,2025-12-29,CUST-240,Central,Office Supplies,Storage,724.48,99.93,0.05
ORD-20251196,2025-12-29,CUST-258,West,Technology,Accessories,1111.41,192.06,0.0
ORD-20251197,2025-12-30,CUST-146,West,Office Supplies,Binders,1453.97,39.41,0.1
ORD-20251198,2025-12-30,CUST-208,West,Furniture,Chairs,553.41,51.57,0.05
ORD-20251199,2025-12-30,CUST-279,East,Furniture,Bookcases,1732.54,30.01,0.0
ORD-20251200,2025-12-31,CUST-283,East,Office Supplies,Paper,973.43,53.68,0.05
